DBA,BORO,BUILDING,STREET,ZIPCODE,INSPECTION DATE,VIOLATION DESCRIPTION,CRITICAL FLAG,INSPECTION TYPE
DOUBLE DRAGON RESTAURANT,Brooklyn,7714,13 AVENUE,11228.0,2024-09-24,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
SPRING GARDEN RESTAURANT,Brooklyn,2689,ATLANTIC AVENUE,11207.0,2024-04-18,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,Cycle Inspection / Initial Inspection
SPRING GARDEN RESTAURANT,Brooklyn,2689,ATLANTIC AVENUE,11207.0,2024-04-18,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
KOWLOON CAFE,Brooklyn,2365,86 STREET,11214.0,2024-11-18,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Compliance Inspection
NEW IMPERIAL KITCHEN,Brooklyn,1120,FULTON STREET,11238.0,2024-03-18,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
FAMOUS CITY KITCHEN,Brooklyn,5311,7 AVENUE,11220.0,2024-09-18,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
LICHEE NUT,Brooklyn,162,MONTAGUE STREET,11201.0,2024-10-27,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
DRAGON KING RESTAURANT,Brooklyn,1078,NOSTRAND AVENUE,11225.0,2024-09-19,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
SUPER RICE,Brooklyn,6515,18 AVENUE,11204.0,2024-07-11,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
LICHEE NUT,Brooklyn,162,MONTAGUE STREET,11201.0,2024-10-27,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
SUPER RICE,Brooklyn,6515,18 AVENUE,11204.0,2024-07-11,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
LICHEE NUT,Brooklyn,162,MONTAGUE STREET,11201.0,2024-10-27,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
KOWLOON CAFE,Brooklyn,2365,86 STREET,11214.0,2024-11-18,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Compliance Inspection
XIN GOLDEN HING CHINESE RESTAURANT,Brooklyn,1082,BEDFORD AVENUE,11216.0,2024-05-29,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,Cycle Inspection / Initial Inspection
CHINA TASTES,Brooklyn,627,SUTTER AVENUE,11207.0,2024-04-15,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,Cycle Inspection / Re-inspection
VIP COFFEE II,Brooklyn,2214,86 STREET,11214.0,2024-05-02,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
CHINA TASTES,Brooklyn,627,SUTTER AVENUE,11207.0,2024-04-15,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Re-inspection
DRAGON KING RESTAURANT,Brooklyn,1078,NOSTRAND AVENUE,11225.0,2024-09-19,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
XIN GOLDEN HING CHINESE RESTAURANT,Brooklyn,1082,BEDFORD AVENUE,11216.0,2024-05-29,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
VIP COFFEE II,Brooklyn,2214,86 STREET,11214.0,2024-05-02,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
CHOPSTIX,Brooklyn,8405,5 AVENUE,11209.0,2024-03-11,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
CHINA TASTES,Brooklyn,627,SUTTER AVENUE,11207.0,2024-04-15,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
LICHEE NUT,Brooklyn,162,MONTAGUE STREET,11201.0,2024-10-27,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,Cycle Inspection / Initial Inspection
NEW PEKING,Brooklyn,344,CLASSON AVENUE,11238.0,2024-02-09,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
CHINA TASTES,Brooklyn,627,SUTTER AVENUE,11207.0,2024-04-15,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
CHOPSTIX,Brooklyn,8405,5 AVENUE,11209.0,2024-03-11,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
VIP COFFEE II,Brooklyn,2214,86 STREET,11214.0,2024-05-02,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
XIN GOLDEN HING CHINESE RESTAURANT,Brooklyn,1082,BEDFORD AVENUE,11216.0,2024-05-29,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
YUN NAN FLAVOUR GARDEN,Brooklyn,5121,8 AVENUE,11220.0,2024-08-15,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Re-inspection
FAMOUS CITY KITCHEN,Brooklyn,5311,7 AVENUE,11220.0,2024-09-18,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
FAMOUS CITY KITCHEN,Brooklyn,5311,7 AVENUE,11220.0,2024-09-18,Thawing procedure improper.,Not Critical,Cycle Inspection / Initial Inspection
CHINA TASTES,Brooklyn,627,SUTTER AVENUE,11207.0,2024-04-15,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,Cycle Inspection / Re-inspection
CHOPSTIX,Brooklyn,8405,5 AVENUE,11209.0,2024-03-11,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
LIKE CAFE,Brooklyn,6205,18 AVENUE,11204.0,2024-11-13,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Re-inspection
NEW PEKING,Brooklyn,344,CLASSON AVENUE,11238.0,2024-02-09,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,Cycle Inspection / Initial Inspection
VIP COFFEE II,Brooklyn,2214,86 STREET,11214.0,2024-05-02,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
NEW PEKING,Brooklyn,344,CLASSON AVENUE,11238.0,2024-02-09,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
DRAGON KING RESTAURANT,Brooklyn,1078,NOSTRAND AVENUE,11225.0,2024-09-19,Thawing procedure improper.,Not Critical,Cycle Inspection / Initial Inspection
NEW IMPERIAL KITCHEN,Brooklyn,1120,FULTON STREET,11238.0,2024-03-18,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Re-inspection
CHINA TASTES,Brooklyn,627,SUTTER AVENUE,11207.0,2024-04-15,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Cycle Inspection / Re-inspection
NEW RED LANTERN,Brooklyn,5701,FORT HAMILTON PARKWAY,11219.0,2024-12-09,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
CHINA TASTES,Brooklyn,627,SUTTER AVENUE,11207.0,2024-04-15,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Re-inspection
DRAGON KING RESTAURANT,Brooklyn,1078,NOSTRAND AVENUE,11225.0,2024-09-19,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
LUCKY CHANCE,Brooklyn,395,REMSEN AVENUE,11212.0,2024-12-17,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
NEW PEKING,Brooklyn,344,CLASSON AVENUE,11238.0,2024-02-09,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
LICHEE NUT,Brooklyn,162,MONTAGUE STREET,11201.0,2024-10-27,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,Cycle Inspection / Initial Inspection
YUN NAN FLAVOUR GARDEN,Brooklyn,5121,8 AVENUE,11220.0,2024-08-15,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
XIN GOLDEN HING CHINESE RESTAURANT,Brooklyn,1082,BEDFORD AVENUE,11216.0,2024-05-29,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
JUMBO HOUSE,Brooklyn,942,UTICA AVENUE,11203.0,2024-05-22,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
ORCHID TEA CAFE,Brooklyn,4618,8 AVENUE,11220.0,2024-06-26,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Initial Inspection
NEW PEKING,Brooklyn,344,CLASSON AVENUE,11238.0,2024-02-09,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
CHOPSTIX,Brooklyn,8405,5 AVENUE,11209.0,2024-03-11,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
NEW IMPERIAL KITCHEN,Brooklyn,1120,FULTON STREET,11238.0,2024-03-18,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
YUN NAN FLAVOUR GARDEN,Brooklyn,5121,8 AVENUE,11220.0,2024-08-15,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
FAMOUS CITY KITCHEN,Brooklyn,5311,7 AVENUE,11220.0,2024-09-18,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
DOUBLE DRAGON RESTAURANT,Brooklyn,7714,13 AVENUE,11228.0,2024-09-24,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
SPRING GARDEN RESTAURANT,Brooklyn,2689,ATLANTIC AVENUE,11207.0,2024-04-18,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
LIKE CAFE,Brooklyn,6205,18 AVENUE,11204.0,2024-11-13,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Re-inspection
VIP COFFEE II,Brooklyn,2214,86 STREET,11214.0,2024-05-02,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
DRAGON KING RESTAURANT,Brooklyn,1078,NOSTRAND AVENUE,11225.0,2024-09-19,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
CHOPSTIX,Brooklyn,8405,5 AVENUE,11209.0,2024-03-11,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
KOWLOON CAFE,Brooklyn,2365,86 STREET,11214.0,2024-11-21,Live roaches in facility's food or non-food area.,Critical,Pre-permit (Operational) / Reopening Inspection
FAMOUS CITY KITCHEN,Brooklyn,5311,7 AVENUE,11220.0,2024-09-18,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
YUN NAN FLAVOUR GARDEN,Brooklyn,5121,8 AVENUE,11220.0,2024-08-15,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Re-inspection
DOUBLE DRAGON RESTAURANT,Brooklyn,7714,13 AVENUE,11228.0,2024-09-24,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
LICHEE NUT,Brooklyn,162,MONTAGUE STREET,11201.0,2024-10-27,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,Cycle Inspection / Initial Inspection
LIKE CAFE,Brooklyn,6205,18 AVENUE,11204.0,2024-11-13,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Re-inspection
LIKE CAFE,Brooklyn,6205,18 AVENUE,11204.0,2024-11-13,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Re-inspection
SUPER RICE,Brooklyn,6515,18 AVENUE,11204.0,2024-07-11,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
SHANGHAI TIME,Manhattan,273,WEST   38 STREET,10018.0,2024-07-25,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Pre-permit (Operational) / Compliance Inspection
GOLDEN CITY CHINESE RESTAURANT,Manhattan,423,9 AVENUE,10001.0,2024-08-20,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Re-inspection
NEW KING WOK RESTAURANT,Manhattan,2025,7 AVENUE,10027.0,2024-05-08,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,Cycle Inspection / Initial Inspection
BAYARD BO KY RESTAURANT,Manhattan,78-80,BAYARD ST,10013.0,2024-11-18,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,Cycle Inspection / Re-inspection
GOLDEN CITY CHINESE RESTAURANT,Manhattan,423,9 AVENUE,10001.0,2024-08-20,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Re-inspection
456 NEW SHANGHAI RESTAURANT,Manhattan,69,MOTT STREET,10013.0,2024-11-20,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Cycle Inspection / Re-inspection
BURP BOWL,Manhattan,134,EAST   27 STREET,10016.0,2024-09-12,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,Cycle Inspection / Initial Inspection
NEW HUA XIA SEAFOOD RESTAURANT,Manhattan,11,DIVISION STREET,10002.0,2024-11-04,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Reopening Inspection
SHANGHAI TIME,Manhattan,273,WEST   38 STREET,10018.0,2024-07-25,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,Pre-permit (Operational) / Compliance Inspection
FU ZHOU WEI ZHONG WEI JU XIANG FENG WEI,Manhattan,88,EAST BROADWAY,10002.0,2024-08-28,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Cycle Inspection / Re-inspection
MING KEE KITCHEN,Manhattan,237,GRAND ST STORE B,10002.0,2024-10-17,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,Cycle Inspection / Initial Inspection
NEW 94TH EAST BROADWAY,Manhattan,94,EAST BROADWAY,10002.0,2024-12-02,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,Cycle Inspection / Initial Inspection
BURP BOWL,Manhattan,134,EAST   27 STREET,10016.0,2024-09-12,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,Cycle Inspection / Initial Inspection
456 NEW SHANGHAI RESTAURANT,Manhattan,69,MOTT STREET,10013.0,2024-11-20,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
JADE DRAGON,Manhattan,2037,1 AVENUE,10029.0,2024-12-26,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
PEKING DUCK HOUSE,Manhattan,236,EAST   53 STREET,10022.0,2024-03-20,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
JADE DRAGON,Manhattan,2037,1 AVENUE,10029.0,2024-12-26,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
CHEF 28,Manhattan,29,EAST   28 STREET,10016.0,2024-08-01,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,Cycle Inspection / Initial Inspection
SHANGHAI TIME,Manhattan,273,WEST   38 STREET,10018.0,2024-07-25,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Pre-permit (Operational) / Compliance Inspection
PEKING DUCK HOUSE,Manhattan,236,EAST   53 STREET,10022.0,2024-03-20,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NEW HUA XIA SEAFOOD RESTAURANT,Manhattan,11,DIVISION STREET,10002.0,2024-10-31,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Pre-permit (Operational) / Initial Inspection
BAYARD BO KY RESTAURANT,Manhattan,78-80,BAYARD ST,10013.0,2024-11-18,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Re-inspection
CHEF 28,Manhattan,29,EAST   28 STREET,10016.0,2024-08-01,Live roaches in facility's food or non-food area.,Critical,Cycle Inspection / Initial Inspection
BURP BOWL,Manhattan,134,EAST   27 STREET,10016.0,2024-09-12,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
BURP BOWL,Manhattan,134,EAST   27 STREET,10016.0,2024-09-12,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,Cycle Inspection / Initial Inspection
MING KEE KITCHEN,Manhattan,237,GRAND ST STORE B,10002.0,2024-10-17,Live animal other than fish in tank or service animal present in facility’s food or non-food area.,Critical,Cycle Inspection / Initial Inspection
JADE DRAGON,Manhattan,2037,1 AVENUE,10029.0,2024-12-26,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,Cycle Inspection / Initial Inspection
BURP BOWL,Manhattan,134,EAST   27 STREET,10016.0,2024-09-12,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
BIG WONG RESTAURANT,Manhattan,67,MOTT STREET,10013.0,2024-04-30,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Cycle Inspection / Compliance Inspection
JADE DRAGON,Manhattan,2037,1 AVENUE,10029.0,2024-12-26,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
GREAT WALL,Manhattan,800,WEST  181 STREET,10033.0,2024-10-07,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
GOLDEN CITY CHINESE RESTAURANT,Manhattan,423,9 AVENUE,10001.0,2024-08-20,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Re-inspection
PEKING DUCK HOUSE,Manhattan,236,EAST   53 STREET,10022.0,2024-03-20,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Initial Inspection
NEW HUA XIA SEAFOOD RESTAURANT,Manhattan,11,DIVISION STREET,10002.0,2024-11-04,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Pre-permit (Operational) / Reopening Inspection
GREAT WALL,Manhattan,800,WEST  181 STREET,10033.0,2024-10-07,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,Cycle Inspection / Initial Inspection
PEKING DUCK HOUSE,Manhattan,236,EAST   53 STREET,10022.0,2024-03-20,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Initial Inspection
NEW HUA XIA SEAFOOD RESTAURANT,Manhattan,11,DIVISION STREET,10002.0,2024-10-31,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Pre-permit (Operational) / Initial Inspection
ANPANMAN BAKERY CAFE,Manhattan,83,CANAL STREET,10002.0,2024-03-19,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Re-inspection
ANPANMAN BAKERY CAFE,Manhattan,83,CANAL STREET,10002.0,2024-03-19,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,Cycle Inspection / Re-inspection
FU ZHOU WEI ZHONG WEI JU XIANG FENG WEI,Manhattan,88,EAST BROADWAY,10002.0,2024-08-28,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,Cycle Inspection / Re-inspection
FU ZHOU WEI ZHONG WEI JU XIANG FENG WEI,Manhattan,88,EAST BROADWAY,10002.0,2024-08-28,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,Cycle Inspection / Re-inspection
JADE DRAGON,Manhattan,2037,1 AVENUE,10029.0,2024-12-26,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
MING KEE KITCHEN,Manhattan,237,GRAND ST STORE B,10002.0,2024-10-17,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Initial Inspection
ZHELI SHANGHAI,Manhattan,19,SAINT MARKS PLACE,10003.0,2024-04-30,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,Cycle Inspection / Initial Inspection
MING KEE KITCHEN,Manhattan,237,GRAND ST STORE B,10002.0,2024-10-17,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
NEW HUA XIA SEAFOOD RESTAURANT,Manhattan,11,DIVISION STREET,10002.0,2024-10-31,Wash hands sign not posted near or above hand washing sink.,Not Critical,Pre-permit (Operational) / Initial Inspection
NEW HUA XIA SEAFOOD RESTAURANT,Manhattan,11,DIVISION STREET,10002.0,2024-10-31,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Pre-permit (Operational) / Initial Inspection
SHANGHAI TIME,Manhattan,273,WEST   38 STREET,10018.0,2024-07-29,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,Pre-permit (Operational) / Reopening Inspection
NEW 94TH EAST BROADWAY,Manhattan,94,EAST BROADWAY,10002.0,2024-12-02,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,Cycle Inspection / Initial Inspection
MING KEE KITCHEN,Manhattan,237,GRAND ST STORE B,10002.0,2024-10-17,Hot TCS food item not held at or above 140 °F.,Critical,Cycle Inspection / Initial Inspection
BAYARD BO KY RESTAURANT,Manhattan,78-80,BAYARD ST,10013.0,2024-11-18,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,Cycle Inspection / Re-inspection
FU ZHOU WEI ZHONG WEI JU XIANG FENG WEI,Manhattan,88,EAST BROADWAY,10002.0,2024-08-28,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,Cycle Inspection / Re-inspection
